ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH,YEAR,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,CONTACTFIRSTNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,DEALSIZE
f9fe1b2f-735b-511a-8b69-7c0467133525,39,100,2,5399.55,2/10/2018,Shipped,1,2,2018,Vintage Cars,170,S18_1749,Euro Shopping Channel,Diego,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Medium
d3f8c6ea-f694-5da2-ba12-fe04651c72a3,76,100,2,14082.8,4/22/2018,On Hold,2,4,2018,Vintage Cars,170,S18_1749,The Sharp Gifts Warehouse,Sue,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA,Frick,Large
d06cee8a-412a-5139-8041-843134461d4c,37,100,5,5283.6,5/29/2018,In Process,2,5,2018,Vintage Cars,170,S18_1749,Souveniers And Things Co.,Adrian,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Medium
8cb5fa98-2f04-5886-a963-f0df08b0e274,22,100,7,3686.54,1/6/2018,Shipped,1,1,2018,Classic Cars,77,S18_1889,Suominen Souveniers,Kalle,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Medium
e8b8060a-5dfb-5b81-b5db-df0eedffe3dd,31,67.76,4,2100.56,2/9/2018,Shipped,1,2,2018,Classic Cars,77,S18_1889,"Toys of Finland, Co.",Matti,90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,EMEA,Karttunen,Small
c2d5776a-3a69-5db3-92bd-36c79e53c494,49,79.22,3,3881.78,3/3/2018,Shipped,1,3,2018,Classic Cars,77,S18_1889,Scandinavian Gift Ideas,Maria,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Medium
9a2ac25b-2763-5f2c-9a81-96f1f94e5a57,61,73.92,4,4509.12,4/14/2018,Shipped,2,4,2018,Classic Cars,77,S18_1889,Mini Caravy,Frederique,88.60.1555,"24, place Kluber",,Strasbourg,,67000,France,EMEA,Citeaux,Medium
2f7445a8-63d1-5a7f-831e-5ab999aacc48,39,83.93,9,3273.27,5/17/2018,Shipped,2,5,2018,Classic Cars,77,S18_1889,Salzburg Collectables,Georg,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Medium
94e2edba-4e9e-51ce-8009-bae7adf13750,34,100,3,4207.84,1/10/2018,Shipped,1,1,2018,Classic Cars,142,S18_1984,Royale Belge,Pascale,(071) 23 67 2555,"Boulevard Tirou, 255",,Charleroi,,B-6000,Belgium,EMEA,Cartrain,Medium
70083110-e573-5544-b5e3-69243f4cbaef,36,100,6,4352.76,2/9/2018,Shipped,1,2,2018,Classic Cars,142,S18_1984,"Toys of Finland, Co.",Matti,90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,EMEA,Karttunen,Medium
8ac24bd4-7d18-57e9-a747-0090fad69ed0,34,43.05,15,1463.7,3/4/2018,Shipped,1,3,2018,Classic Cars,142,S18_1984,Mini Gifts Distributors Ltd.,Valarie,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Small
fd1ffb32-14fc-5c64-a682-67d1d7edcadb,48,100,2,7169.28,4/15/2018,Disputed,2,4,2018,Classic Cars,142,S18_1984,Danish Wholesale Imports,Jytte,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Large
5a61c086-4dcd-5ff2-bf4d-3a958763cf2d,34,100,4,4594.76,5/17/2018,Shipped,2,5,2018,Classic Cars,142,S18_1984,Salzburg Collectables,Georg,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Medium
e90b66f0-8da2-54ca-b134-e122785a91c1,25,100,7,2602.25,1/23/2018,Shipped,1,1,2018,Classic Cars,163,S18_2238,Mini Gifts Distributors Ltd.,Valarie,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Small
a9075108-8750-5fc9-8574-1a4257f37514,25,88,5,2200,2/17/2018,Shipped,1,2,2018,Classic Cars,163,S18_2238,Mini Gifts Distributors Ltd.,Valarie,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Small
1ac17ecc-84b3-5a68-9c03-eca05ce83dc6,41,100,4,6712.93,5/3/2018,Shipped,2,5,2018,Classic Cars,163,S18_2238,Euro Shopping Channel,Diego,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Medium
85a1bfc4-cdc3-5356-9866-5ca862a06be2,28,100,3,5318.04,5/31/2018,In Process,2,5,2018,Classic Cars,163,S18_2238,La Rochelle Gifts,Janine,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Medium
dbde5618-bbb5-5a48-8fbd-cbdc88e575f6,45,100,4,8884.8,1/12/2018,Resolved,1,1,2018,Vintage Cars,60,S18_2248,Toys4GrownUps.com,Julie,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,NA,Young,Large
44ff29a0-5f7d-5f4b-b7f0-fab00ca99b69,27,49.3,1,1331.1,2/10/2018,Shipped,1,2,2018,Vintage Cars,60,S18_2248,Euro Shopping Channel,Diego,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Small
860a172c-ded7-5afd-afa8-c64dededd39f,42,72.65,1,3051.3,4/22/2018,On Hold,2,4,2018,Vintage Cars,60,S18_2248,The Sharp Gifts Warehouse,Sue,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA,Frick,Medium
9c12d85e-db37-56dc-9e40-33b56a5db2a1,36,63.57,4,2288.52,5/29/2018,In Process,2,5,2018,Vintage Cars,60,S18_2248,Souveniers And Things Co.,Adrian,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Small
dcc66c54-3dc8-5b11-9c48-d2df520a2aa4,22,100,5,3949,1/20/2018,Shipped,1,1,2018,Trucks and Buses,122,S18_2319,"Anna's Decorations, Ltd",Anna,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Medium
d835aba7-ceaf-5eeb-a2ee-3fc39945b47e,27,100,11,3843.99,2/22/2018,Shipped,1,2,2018,Trucks and Buses,122,S18_2319,Euro Shopping Channel,Diego,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Medium
bbd7c252-b869-5c28-841d-e03ec194ef3a,56,98.18,8,5498.08,5/3/2018,Shipped,2,5,2018,Trucks and Buses,122,S18_2319,Euro Shopping Channel,Diego,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Medium
d2490e91-16df-55ad-ac16-72d39574ad33,38,99.41,7,3777.58,5/31/2018,In Process,2,5,2018,Trucks and Buses,122,S18_2319,La Rochelle Gifts,Janine,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Medium
dce99f93-e827-5c2b-88da-c3a85df7b334,27,100,5,4196.07,1/12/2018,Resolved,1,1,2018,Vintage Cars,127,S18_2325,Toys4GrownUps.com,Julie,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,NA,Young,Medium
67f09c89-d443-53f9-9dab-30a6aaae7a45,40,100,10,4931.6,2/16/2018,Shipped,1,2,2018,Vintage Cars,127,S18_2325,Euro Shopping Channel,Diego,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Medium
978b0d5e-5bcd-5934-93d7-c3eadd69c78e,31,98.99,16,3068.69,3/4/2018,Shipped,1,3,2018,Vintage Cars,127,S18_2325,Mini Gifts Distributors Ltd.,Valarie,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Medium
f6999963-39ce-5b88-a66a-8ccf182d8ae8,6,100,2,785.64,4/23/2018,Shipped,2,4,2018,Vintage Cars,127,S18_2325,Handji Gifts& Co,Wendy,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Small
4e556d23-fb8f-5bee-933c-47f8114c88bf,45,100,2,4977,5/29/2018,In Process,2,5,2018,Vintage Cars,127,S18_2325,Souveniers And Things Co.,Adrian,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Medium
7224441f-5c0d-5a3d-9ca9-024bb7b479e0,22,96.86,7,2130.92,1/20/2018,Shipped,1,1,2018,Trucks and Buses,60,S18_2432,"Anna's Decorations, Ltd",Anna,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Small
5f5d084f-0710-5d90-9d3b-a6a885d9b892,35,48.62,7,1701.7,2/17/2018,Shipped,1,2,2018,Trucks and Buses,60,S18_2432,Corporate Gift Ideas Co.,Julie,6505551386,7734 Strong St.,,San Francisco,CA,,USA,NA,Brown,Small
767dacfd-7e69-5d6e-a19b-1c86067148f5,44,38.5,5,1694,3/9/2018,Shipped,1,3,2018,Trucks and Buses,60,S18_2432,"Anna's Decorations, Ltd",Anna,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Small
3a44e61a-13ae-5b10-a990-cc872e228959,47,61.99,11,2913.53,5/3/2018,Shipped,2,5,2018,Trucks and Buses,60,S18_2432,Euro Shopping Channel,Diego,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Small
291ce5f2-fca0-5e3a-8f6d-0f6c2694d310,19,49.22,10,935.18,5/31/2018,In Process,2,5,2018,Trucks and Buses,60,S18_2432,La Rochelle Gifts,Janine,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Small
6196e5f6-d4de-52e8-bb47-0f44aa3f313c,42,69.27,2,2909.34,2/2/2018,Shipped,1,2,2018,Planes,84,S18_2581,"Australian Gift Network, Co",Tony,61-7-3844-6555,31 Duncan St. West End,,South Brisbane,Queensland,4101,Australia,APAC,Calaghan,Small
6825a584-afdc-554d-b2f9-13d6c11c67b1,21,74.77,18,1570.17,3/1/2018,Resolved,1,3,2018,Planes,84,S18_2581,Euro Shopping Channel,Diego,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Small
063be061-88ba-5a52-8b81-d38efc32f69f,34,76.88,15,2613.92,3/30/2018,Shipped,1,3,2018,Planes,84,S18_2581,Reims Collectables,Paul,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Small
d4eaea4c-b79e-5c83-9cc1-3032803c08fd,42,76.03,3,3193.26,4/3/2018,On Hold,2,4,2018,Planes,84,S18_2581,Tekni Collectables Inc.,William,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,NA,Brown,Medium
a089e227-8374-5c15-ba0e-c9edf7815962,15,98.84,4,1482.6,5/10/2018,Shipped,2,5,2018,Planes,84,S18_2581,L'ordine Souveniers,Maurizio,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Small
fea93660-c6b7-5757-b62f-d833b5ddb5fd,23,49.67,3,1142.41,1/5/2018,Shipped,1,1,2018,Motorcycles,60,S18_2625,Technics Stores Inc.,Juri,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,NA,Hirano,Small
efa3b200-a56b-5b09-953e-800063997100,22,53.3,4,1172.6,2/2/2018,Shipped,1,2,2018,Motorcycles,60,S18_2625,"Australian Gift Network, Co",Tony,61-7-3844-6555,31 Duncan St. West End,,South Brisbane,Queensland,4101,Australia,APAC,Calaghan,Small
5eb1e1b6-33c5-5276-861d-d7d6eef8c255,39,100,5,6981,3/3/2018,Shipped,1,3,2018,Motorcycles,60,S18_2625,Scandinavian Gift Ideas,Maria,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Medium
c179c4ff-5f11-5d74-b4d3-2bc8183055fa,55,55.72,2,3064.6,4/7/2018,Shipped,2,4,2018,Motorcycles,60,S18_2625,Auto Canal Petit,Dominique,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,EMEA,Perrier,Medium
25855d70-239d-574a-8b4b-e66bdab42c56,36,61.18,6,2202.48,5/13/2018,Disputed,2,5,2018,Motorcycles,60,S18_2625,Euro Shopping Channel,Diego,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Small
6af25f1c-6f21-5196-b97b-91d0977b9be1,32,94.79,7,3033.28,1/12/2018,Resolved,1,1,2018,Vintage Cars,168,S18_2795,Toys4GrownUps.com,Julie,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,NA,Young,Medium
c4c3ec48-51eb-5acb-ab81-6af7fea87911,21,47.18,8,990.78,2/16/2018,Shipped,1,2,2018,Vintage Cars,168,S18_2795,Euro Shopping Channel,Diego,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Small
d5157cb6-19f6-590f-8d96-3206e26d3a1d,26,78.11,7,2030.86,3/4/2018,Shipped,1,3,2018,Vintage Cars,168,S18_2795,Mini Gifts Distributors Ltd.,Valarie,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Small
75b686f7-a884-5e26-b4f0-537f34e785e2,35,100,1,5433.75,5/29/2018,In Process,2,5,2018,Vintage Cars,168,S18_2795,Mini Gifts Distributors Ltd.,Valarie,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Medium
31f10734-9d0f-52ad-ad99-39f145884aac,49,100,2,6144.6,1/10/2018,Shipped,1,1,2018,Classic Cars,132,S18_2870,Royale Belge,Pascale,(071) 23 67 2555,"Boulevard Tirou, 255",,Charleroi,,B-6000,Belgium,EMEA,Cartrain,Medium
13cf779e-0539-5b4a-924f-a088eea9ddc7,29,100,5,5127.2,2/10/2018,Shipped,1,2,2018,Classic Cars,132,S18_2870,Euro Shopping Channel,Diego,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Medium
b0cfcb6f-85ca-5c9f-beeb-0f33adca2add,41,100,12,6386.16,4/22/2018,On Hold,2,4,2018,Classic Cars,132,S18_2870,The Sharp Gifts Warehouse,Sue,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA,Frick,Medium
2a9b8344-680b-526d-a174-4229e385d91f,55,100,2,7695.6,5/17/2018,Shipped,2,5,2018,Classic Cars,132,S18_2870,Salzburg Collectables,Georg,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Large
d2b8aea1-e3ef-52c1-81eb-3be13205311b,42,100,1,4581.36,1/20/2018,Shipped,1,1,2018,Vintage Cars,101,S18_2949,Collectables For Less Inc.,Allen,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,NA,Nelson,Medium
7fd2d739-500a-550b-94e3-961ac536a85d,41,100,8,4319.76,2/17/2018,Shipped,1,2,2018,Vintage Cars,101,S18_2949,Corporate Gift Ideas Co.,Julie,6505551386,7734 Strong St.,,San Francisco,CA,,USA,NA,Brown,Medium
1f178fac-00e4-5cb7-983a-31d56d0cedf3,32,45.25,6,1448,3/9/2018,Shipped,1,3,2018,Vintage Cars,101,S18_2949,"Anna's Decorations, Ltd",Anna,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Small
5e58cc4e-04a6-5a72-b833-eb0f6db36d98,10,88.14,1,881.4,5/30/2018,In Process,2,5,2018,Vintage Cars,101,S18_2949,Petit Auto,Catherine,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Small
f0de36fc-226e-582d-948d-8373cf214b12,28,44.21,6,1237.88,1/20/2018,Shipped,1,1,2018,Vintage Cars,62,S18_2957,Collectables For Less Inc.,Allen,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,NA,Nelson,Small
3bb62f35-548b-5095-abb2-026e93c838d6,40,68.08,4,2723.2,2/17/2018,Shipped,1,2,2018,Vintage Cars,62,S18_2957,Corporate Gift Ideas Co.,Julie,6505551386,7734 Strong St.,,San Francisco,CA,,USA,NA,Brown,Small
ac4e023a-7d52-5af1-aab7-b8ed738bd500,37,59.96,3,2218.52,3/10/2018,Shipped,1,3,2018,Vintage Cars,62,S18_2957,Mini Auto Werke,Roland,7675-3555,Kirchgasse 6,,Graz,,8010,Austria,EMEA,Mendel,Small
f4632222-035d-5424-b863-16fa2d78159f,31,53.72,3,1665.32,5/30/2018,In Process,2,5,2018,Vintage Cars,62,S18_2957,Petit Auto,Catherine,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Small
2f1b791c-5440-5559-92bd-e41241a7106e,22,86.74,5,1908.28,1/31/2018,Shipped,1,1,2018,Ships,86,S18_3029,"Oulu Toy Supplies, Inc.",Pirkko,981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Small
6c205f01-148d-5b07-bfb4-525aeb532207,37,93.01,5,3441.37,3/1/2018,Resolved,1,3,2018,Ships,86,S18_3029,Euro Shopping Channel,Diego,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Medium
72a21e56-2259-5b2a-8ebe-f1d976162964,28,72.26,18,2023.28,3/30/2018,Shipped,1,3,2018,Ships,86,S18_3029,Reims Collectables,Paul,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Small
6bfd2564-3221-5939-8a8b-879a5de2a7d2,30,74.84,7,2245.2,4/1/2018,Shipped,2,4,2018,Ships,86,S18_3029,The Sharp Gifts Warehouse,Sue,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA,Frick,Small
caea6b34-efdb-5c55-8d72-676b06935c09,44,73.98,1,3255.12,5/6/2018,On Hold,2,5,2018,Ships,86,S18_3029,Gifts4AllAges.com,Juri,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,NA,Yoshido,Medium
61f79eec-b765-56db-b333-b67ed01963ba,21,94.22,5,1978.62,1/20/2018,Shipped,1,1,2018,Vintage Cars,104,S18_3136,Collectables For Less Inc.,Allen,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,NA,Nelson,Small
26daa971-638b-5aa7-bf41-08dc0e02371e,35,100,5,4288.2,2/17/2018,Shipped,1,2,2018,Vintage Cars,104,S18_3136,Corporate Gift Ideas Co.,Julie,6505551386,7734 Strong St.,,San Francisco,CA,,USA,NA,Brown,Medium
fb226d23-7963-5c1e-9cf4-d2f6b32129e4,29,86.92,2,2520.68,3/10/2018,Shipped,1,3,2018,Vintage Cars,104,S18_3136,Mini Auto Werke,Roland,7675-3555,Kirchgasse 6,,Graz,,8010,Austria,EMEA,Mendel,Small
74494926-bcdf-5e7c-9ac5-1367461d4049,21,84.82,2,1781.22,5/30/2018,In Process,2,5,2018,Vintage Cars,104,S18_3136,Petit Auto,Catherine,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Small
991f9ebd-f210-53c9-9943-b54b1d86b2ac,28,100,3,3862.88,1/26/2018,Shipped,1,1,2018,Vintage Cars,136,S18_3140,"Tokyo Collectables, Ltd",Akiko,+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Medium
75ff5573-fe9e-560d-bee9-5b5436d7f85d,24,61.52,9,1476.48,2/22/2018,Shipped,1,2,2018,Vintage Cars,136,S18_3140,Euro Shopping Channel,Diego,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Small
f6031177-1aae-537e-afa1-07ea6b12cdfe,33,100,2,5273.73,3/23/2018,Shipped,1,3,2018,Vintage Cars,136,S18_3140,Mini Gifts Distributors Ltd.,Valarie,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Medium
8e8e7b10-1ca0-538d-a706-17c227828728,41,100,12,4872.03,5/6/2018,On Hold,2,5,2018,Vintage Cars,136,S18_3140,Gifts4AllAges.com,Juri,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,NA,Yoshido,Medium
45b07354-bc53-509f-a0fe-ce2de1f5f778,34,100,1,6275.72,1/10/2018,Shipped,1,1,2018,Classic Cars,169,S18_3232,Royale Belge,Pascale,(071) 23 67 2555,"Boulevard Tirou, 255",,Charleroi,,B-6000,Belgium,EMEA,Cartrain,Medium
797627cd-83da-5dff-a7c6-c54a8d991194,27,56.85,9,1534.95,1/20/2018,Shipped,1,1,2018,Classic Cars,169,S18_3232,"Anna's Decorations, Ltd",Anna,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Small
e0189316-fb00-5841-925b-e29dc08dce64,39,100,3,7264.53,2/9/2018,Shipped,1,2,2018,Classic Cars,169,S18_3232,"Toys of Finland, Co.",Matti,90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,EMEA,Karttunen,Large
4f7d9e34-696f-53d6-a788-ee4cf6be9715,47,100,6,6869.05,2/22/2018,Shipped,1,2,2018,Classic Cars,169,S18_3232,Euro Shopping Channel,Diego,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Medium
8488c96a-ff68-5cce-b9b2-28fa2d6eefbb,22,100,5,3353.02,3/15/2018,Shipped,1,3,2018,Classic Cars,169,S18_3232,Euro Shopping Channel,Diego,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Medium
30aaae62-14a9-589c-b81d-0f911584ef64,55,100,1,8289.05,4/14/2018,Shipped,2,4,2018,Classic Cars,169,S18_3232,Mini Caravy,Frederique,88.60.1555,"24, place Kluber",,Strasbourg,,67000,France,EMEA,Citeaux,Large
7c04dbd2-5a49-5752-8921-5fd5f1db116e,60,100,9,11887.8,5/3/2018,Shipped,2,5,2018,Classic Cars,169,S18_3232,Euro Shopping Channel,Diego,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Large
a9d2e4a6-6fee-5b55-bad2-17f27b2e26f5,35,100,6,5926.9,5/17/2018,Shipped,2,5,2018,Classic Cars,169,S18_3232,Salzburg Collectables,Georg,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Medium
91466bba-6d1f-5f96-86fd-90278c0e88b0,28,100,8,3793.16,5/31/2018,In Process,2,5,2018,Classic Cars,169,S18_3232,La Rochelle Gifts,Janine,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Medium
64086edf-0c91-5e4d-96d5-712d1929167c,25,84.71,5,2117.75,1/26/2018,Shipped,1,1,2018,Trains,100,S18_3259,"Tokyo Collectables, Ltd",Akiko,+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Small
9b355c72-0558-5095-8b60-24ad288260d9,26,100,12,3340.48,2/22/2018,Shipped,1,2,2018,Trains,100,S18_3259,Euro Shopping Channel,Diego,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Medium
cbb33e4b-3bfd-521f-8265-812eadf6287b,24,89.75,4,2154,3/23/2018,Shipped,1,3,2018,Trains,100,S18_3259,Mini Gifts Distributors Ltd.,Valarie,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Small
e4d6f7b6-9bb0-512f-a551-df5ae4e962c9,48,100,14,5808.48,5/6/2018,On Hold,2,5,2018,Trains,100,S18_3259,Gifts4AllAges.com,Juri,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,NA,Yoshido,Medium
1e9fdbec-2537-5248-befd-c444375af5cf,46,60.3,10,2773.8,1/6/2018,Shipped,1,1,2018,Classic Cars,80,S18_3278,Suominen Souveniers,Kalle,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Small
7dd58462-8c4c-50fd-8e3f-fc8a711a36e7,22,100,4,2464,2/10/2018,Shipped,1,2,2018,Classic Cars,80,S18_3278,Euro Shopping Channel,Diego,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Small
d9dee34b-2fa6-50ce-b2e3-f9ca29fd2d46,40,100,9,5491.6,3/4/2018,Shipped,1,3,2018,Classic Cars,80,S18_3278,Mini Gifts Distributors Ltd.,Valarie,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Medium
3e09f873-80da-5d0d-ac1d-d013f2f4c4ca,45,73.08,4,3288.6,1/20/2018,Shipped,1,1,2018,Vintage Cars,99,S18_3320,Collectables For Less Inc.,Allen,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,NA,Nelson,Medium
0bac56e5-9b4f-5854-b05f-0271988cf34d,50,100,7,8935.5,2/17/2018,Shipped,1,2,2018,Vintage Cars,99,S18_3320,Mini Gifts Distributors Ltd.,Valarie,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Large
2d91f6a9-f8b5-5e7e-9a4a-ae74efbec7af,36,100,1,4035.96,3/10/2018,Shipped,1,3,2018,Vintage Cars,99,S18_3320,Mini Auto Werke,Roland,7675-3555,Kirchgasse 6,,Graz,,8010,Austria,EMEA,Mendel,Medium
772c1dc5-00ba-5503-9737-e223c5c25848,21,89.29,5,1875.09,5/30/2018,In Process,2,5,2018,Vintage Cars,99,S18_3320,Petit Auto,Catherine,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Small
6a5f98ee-ef22-5367-b19d-55b08696dd93,24,100,11,4142.64,1/6/2018,Shipped,1,1,2018,Classic Cars,146,S18_3482,Suominen Souveniers,Kalle,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Medium
61e4ac6a-b006-5d89-b1cb-2d052933a177,43,96.49,10,4149.07,2/10/2018,Shipped,1,2,2018,Classic Cars,146,S18_3482,Euro Shopping Channel,Diego,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Medium
c85ee883-1ee7-5a28-a374-df5837be31d6,50,100,1,7397,3/4/2018,Shipped,1,3,2018,Classic Cars,146,S18_3482,Mini Gifts Distributors Ltd.,Valarie,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Large
b940ee64-7668-5a5b-9c19-20b9c09c0464,46,100,6,4808.38,1/12/2018,Resolved,1,1,2018,Classic Cars,141,S18_3685,Toys4GrownUps.com,Julie,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,NA,Young,Medium
418299fc-cd91-549b-be57-3e7a0e2f0796,32,70.83,4,2266.56,2/10/2018,Shipped,1,2,2018,Classic Cars,141,S18_3685,Euro Shopping Channel,Diego,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Small
3cba9f71-0de4-5269-909d-c5a892e7ed42,65,100,1,10468.9,4/15/2018,Disputed,2,4,2018,Classic Cars,141,S18_3685,Danish Wholesale Imports,Jytte,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Large
