ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH,YEAR,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,CONTACTFIRSTNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,DEALSIZE
77af3822-a20e-5b7f-a6cb-54494206332d,37,100,2,6231.91,10/16/2017,Shipped,4,10,2017,Classic Cars,141,S18_1129,"Toms Spezialitten, Ltd",Henriette,0221-5554327,Mehrheimerstr. 369,,Koln,,50739,Germany,EMEA,Pfalzheim,Medium
99a6d502-bbc5-5185-b648-c1cd3a9c828c,41,100,10,5803.14,11/4/2017,Shipped,4,11,2017,Classic Cars,141,S18_1129,FunGiftIdeas.com,Violeta,5085552555,1785 First Street,,New Bedford,MA,50553,USA,NA,Benitez,Medium
4c8a7248-d24e-5560-95d4-e155ed3cf1a2,46,100,6,6434.02,11/17/2017,Shipped,4,11,2017,Classic Cars,141,S18_1129,Motor Mint Distributors Inc.,Rosa,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,NA,Hernandez,Medium
70dec3ec-3cbd-587b-9311-7146c89e17c5,40,100,2,6454.4,11/24/2017,Shipped,4,11,2017,Classic Cars,141,S18_1129,"Australian Collectors, Co.",Peter,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Medium
248d2b5d-b698-5f9a-92e7-2da722bd1782,43,97.6,8,4196.8,12/9/2017,Shipped,4,12,2017,Classic Cars,141,S18_1129,Lyon Souveniers,Daniel,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,EMEA,Da Cunha,Medium
a43e30bf-f022-5ead-9c84-cea1f33f5a64,27,89.38,10,2413.26,1/29/2017,Shipped,1,1,2017,Vintage Cars,102,S18_1342,West Coast Collectables Co.,Steve,3105553722,3675 Furth Circle,,Burbank,CA,94019,USA,NA,Thompson,Small
6e957e26-25ed-5102-a0b5-61679170b32b,25,100,3,2953.75,3/2/2017,Shipped,1,3,2017,Vintage Cars,102,S18_1342,"Saveley & Henriot, Co.",Mary,78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Small
106d513c-0105-586d-83aa-c4d54efe1a77,40,100,7,4684.8,4/29/2017,Shipped,2,4,2017,Vintage Cars,102,S18_1342,Euro Shopping Channel,Diego,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Medium
7904e3c0-d57b-5d26-b6ef-ef8ad94ec5a5,34,95.55,2,3248.7,6/8/2017,Shipped,2,6,2017,Vintage Cars,102,S18_1342,Danish Wholesale Imports,Jytte,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Medium
6c4c742e-98a6-5def-87d4-35756b240cc1,50,100,9,5239.5,8/17/2017,Shipped,3,8,2017,Vintage Cars,102,S18_1342,Amica Models & Co.,Paolo,011-4988555,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA,Accorti,Medium
ca1b250b-bcde-50e5-8935-0a7a36ddf6cb,38,100,2,4567.98,9/3/2017,Shipped,3,9,2017,Vintage Cars,102,S18_1342,Herkku Gifts,Veysel,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA,Oeztan,Medium
711944ca-b6b0-5ff5-99fe-d4c9eb9967ca,37,95.55,13,3535.35,10/11/2017,Shipped,4,10,2017,Vintage Cars,102,S18_1342,Auto Assoc. & Cie.,Daniel,30.59.8555,"67, avenue de l'Europe",,Versailles,,78000,France,EMEA,Tonini,Medium
80d2f29b-8614-5d54-9ecb-66ba95992af6,43,89.38,10,3843.34,10/21/2017,Shipped,4,10,2017,Vintage Cars,102,S18_1342,Mini Gifts Distributors Ltd.,Valarie,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Medium
c2655798-a466-5cca-aef9-20213d9f5fe9,43,86.3,14,3710.9,11/4/2017,Shipped,4,11,2017,Vintage Cars,102,S18_1342,Online Diecast Creations Co.,Valarie,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,NA,Young,Medium
407a1790-2de5-54c1-99ad-39079ba67508,46,95.13,15,4375.98,11/17/2017,Shipped,4,11,2017,Vintage Cars,102,S18_1342,"AV Stores, Co.",Victoria,(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Medium
b9be55af-2367-5b76-87e3-fff0ab453af1,42,36.11,3,1516.62,11/29/2017,Shipped,4,11,2017,Vintage Cars,102,S18_1342,Signal Gift Stores,Sue,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,NA,King,Small
69ef5b25-153d-541d-938b-d65b8041639d,50,50.18,9,2509,12/9/2017,Shipped,4,12,2017,Vintage Cars,102,S18_1342,Lyon Souveniers,Daniel,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,EMEA,Da Cunha,Small
d9135614-2f41-5a4e-ac6e-b0fed8e28e40,33,43.13,9,1423.29,1/29/2017,Shipped,1,1,2017,Vintage Cars,53,S18_1367,West Coast Collectables Co.,Steve,3105553722,3675 Furth Circle,,Burbank,CA,94019,USA,NA,Thompson,Small
29df520a-24e2-5072-82f0-add4dd139fe9,31,48.52,2,1504.12,3/2/2017,Shipped,1,3,2017,Vintage Cars,53,S18_1367,"Saveley & Henriot, Co.",Mary,78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Small
719fadf1-20ba-5597-ab08-bf230de98d0b,20,58.22,6,1164.4,4/29/2017,Shipped,2,4,2017,Vintage Cars,53,S18_1367,Euro Shopping Channel,Diego,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Small
c218cf1a-88ea-5f47-a988-7009821f7369,29,51.75,1,1500.75,6/8/2017,Shipped,2,6,2017,Vintage Cars,53,S18_1367,Danish Wholesale Imports,Jytte,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Small
ac647e92-e048-5412-8443-0e5088f2847c,27,57.68,8,1557.36,8/17/2017,Shipped,3,8,2017,Vintage Cars,53,S18_1367,Amica Models & Co.,Paolo,011-4988555,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA,Accorti,Small
26296ac0-fd3b-5966-a71d-bd7a38060d44,24,56.07,1,1345.68,9/3/2017,Shipped,3,9,2017,Vintage Cars,53,S18_1367,Herkku Gifts,Veysel,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA,Oeztan,Small
e1f62e6b-374e-5283-a108-f6083b747eeb,37,48.52,12,1795.24,10/11/2017,Shipped,4,10,2017,Vintage Cars,53,S18_1367,Auto Assoc. & Cie.,Daniel,30.59.8555,"67, avenue de l'Europe",,Versailles,,78000,France,EMEA,Tonini,Small
9af2965e-a722-5cbf-aedc-cf92fb8f0864,25,44.21,9,1105.25,10/21/2017,Shipped,4,10,2017,Vintage Cars,53,S18_1367,Mini Gifts Distributors Ltd.,Valarie,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Small
41d23bc0-1b90-5d85-8693-36befc21de33,41,57.68,5,2364.88,11/4/2017,Shipped,4,11,2017,Vintage Cars,53,S18_1367,Online Diecast Creations Co.,Valarie,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,NA,Young,Small
b6a0c08a-574a-5aae-81b2-5d4dd33127c7,27,89.89,16,2427.03,11/17/2017,Shipped,4,11,2017,Vintage Cars,53,S18_1367,"AV Stores, Co.",Victoria,(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Small
d4e74b5d-b36a-531f-ac22-f2a11ecd8510,21,58.95,7,1237.95,11/29/2017,Shipped,4,11,2017,Vintage Cars,53,S18_1367,"Australian Collectors, Co.",Peter,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Small
935896b3-bb1c-535e-a401-fc7e7b287fb3,22,72.41,6,1593.02,12/9/2017,Shipped,4,12,2017,Vintage Cars,53,S18_1367,Lyon Souveniers,Daniel,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,EMEA,Da Cunha,Small
870bb5da-dc27-5102-9758-17b4f1e571b0,38,100,6,4492.36,1/16/2017,Shipped,1,1,2017,Classic Cars,124,S18_1589,Euro Shopping Channel,Diego,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Medium
4ceb5b7a-f4e2-5049-881d-857c12c603d9,38,100,4,4161.38,2/26/2017,Shipped,1,2,2017,Classic Cars,124,S18_1589,Collectable Mini Designs Co.,Valarie,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,NA,Thompson,Medium
6a6c6eef-036f-5c0b-a0d5-04e44eca9d95,21,100,11,2508.66,4/13/2017,Shipped,2,4,2017,Classic Cars,124,S18_1589,Mini Caravy,Frederique,88.60.1555,"24, place Kluber",,Strasbourg,,67000,France,EMEA,Citeaux,Small
2b1a621b-a899-5cc1-bbd4-6be73ef412b5,24,100,1,3374.88,6/1/2017,Cancelled,2,6,2017,Classic Cars,124,S18_1589,"UK Collectables, Ltd.",Elizabeth,(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Medium
57cb3b37-daa1-5cca-9099-6bc6b2790392,36,100,2,5196.6,7/6/2017,Shipped,3,7,2017,Classic Cars,124,S18_1589,L'ordine Souveniers,Maurizio,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Medium
74f97418-3dea-52b6-944c-af110b81b767,23,100,2,2604.52,8/6/2017,Shipped,3,8,2017,Classic Cars,124,S18_1589,Signal Gift Stores,Sue,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,NA,King,Small
2b65bd5f-2bd5-5555-88f4-3ed38c8170a9,20,100,14,2936.8,9/1/2017,Shipped,3,9,2017,Classic Cars,124,S18_1589,Handji Gifts& Co,Wendy,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Small
f29ba644-188d-5e4b-889b-981c22cb4327,29,100,9,2923.2,10/16/2017,Shipped,4,10,2017,Classic Cars,124,S18_1589,Euro Shopping Channel,Diego,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Small
08b1fd65-bdbb-5b79-8d1c-4c34b18715ab,44,100,6,4489.76,11/4/2017,Shipped,4,11,2017,Classic Cars,124,S18_1589,FunGiftIdeas.com,Violeta,5085552555,1785 First Street,,New Bedford,MA,50553,USA,NA,Benitez,Medium
1d315fe4-44b4-5b8b-85d4-c808e916e605,44,100,14,4849.24,11/17/2017,Shipped,4,11,2017,Classic Cars,124,S18_1589,Motor Mint Distributors Inc.,Rosa,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,NA,Hernandez,Medium
25339db1-9684-5dd5-a419-a229fc7df566,36,100,4,5848.92,11/24/2017,Shipped,4,11,2017,Classic Cars,124,S18_1589,Reims Collectables,Paul,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Medium
dcae0cf5-70fd-5dbe-b555-505d60192f1d,31,100,17,5719.5,1/12/2017,Shipped,1,1,2017,Planes,157,S18_1662,Osaka Souveniers Co.,Mory,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Medium
f536516c-10ad-54d1-a368-5eb3bcce2865,49,100,4,6954.08,2/19/2017,Shipped,1,2,2017,Planes,157,S18_1662,Collectable Mini Designs Co.,Valarie,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,NA,Thompson,Medium
3ee6c8a5-fccf-54a4-8205-55e950497836,45,100,14,8160.3,5/11/2017,Shipped,2,5,2017,Planes,157,S18_1662,The Sharp Gifts Warehouse,Sue,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA,Frick,Large
f8240e5a-9acc-5ce9-84d2-7cb2a24a6675,49,100,9,6567.96,6/24/2017,Cancelled,2,6,2017,Planes,157,S18_1662,Euro Shopping Channel,Diego,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Medium
07282c2d-3d9e-5ae4-b06d-bb6a7ef2c2d7,41,100,1,6724,7/21/2017,Shipped,3,7,2017,Planes,157,S18_1662,Collectables For Less Inc.,Allen,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,NA,Nelson,Medium
ecfc4e22-b7a0-50f9-960b-2b13ae749210,45,100,11,5747.85,8/21/2017,Shipped,3,8,2017,Planes,157,S18_1662,"Norway Gifts By Mail, Co.",Jan,+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,Norway,EMEA,Klaeboe,Medium
4eba0881-4e83-5f1d-abc9-ae30c8883b7d,36,100,7,5676.84,9/15/2017,Shipped,3,9,2017,Planes,157,S18_1662,"Bavarian Collectables Imports, Co.",Michael,+49 89 61 08 9555,Hansastr. 15,,Munich,,80686,Germany,EMEA,Donnermeyer,Medium
367c369d-295a-50ce-be2a-31ba330b75ea,39,100,1,7379.97,10/14/2017,Shipped,4,10,2017,Planes,157,S18_1662,"Classic Gift Ideas, Inc",Francisca,2155554695,782 First Street,,Philadelphia,PA,71270,USA,NA,Cervantes,Large
852aa412-2bba-5b3c-87dc-b6e6a1ac63b7,27,100,9,3704.13,11/1/2017,Shipped,4,11,2017,Planes,157,S18_1662,giftsbymail.co.uk,Helen,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Medium
164cba6b-9496-569f-b4ff-f65693540f42,25,100,6,2804.75,11/10/2017,Resolved,4,11,2017,Planes,157,S18_1662,Danish Wholesale Imports,Jytte,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Small
ccb3aa14-c162-58de-b2be-1eab49b53a3a,41,100,1,5624.79,11/22/2017,Shipped,4,11,2017,Planes,157,S18_1662,Royale Belge,Pascale,(071) 23 67 2555,"Boulevard Tirou, 255",,Charleroi,,B-6000,Belgium,EMEA,Cartrain,Medium
62a3f5e0-3c08-53df-899e-c89736f65c08,39,99.52,1,3881.28,12/3/2017,Shipped,4,12,2017,Planes,157,S18_1662,"Stylish Desk Decors, Co.",Ann,(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Medium
5cf7786e-4b5d-5235-8c12-bb465daaf9e3,30,100,7,5967,1/26/2017,Shipped,1,1,2017,Vintage Cars,170,S18_1749,"Corrida Auto Replicas, Ltd",Mart�n,(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Medium
d08f6fb4-b086-5485-961d-ca2f2153d52b,26,100,10,3712.8,3/2/2017,Shipped,1,3,2017,Vintage Cars,170,S18_1749,"Saveley & Henriot, Co.",Mary,78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Medium
2eca5091-fc02-5d4b-a27c-6773a8f8c7cc,41,100,2,7597.3,4/13/2017,Shipped,2,4,2017,Vintage Cars,170,S18_1749,Mini Caravy,Frederique,88.60.1555,"24, place Kluber",,Strasbourg,,67000,France,EMEA,Citeaux,Large
28f96b37-896e-5e50-bcf1-41f413e2e543,26,100,16,3668.6,8/17/2017,Shipped,3,8,2017,Vintage Cars,170,S18_1749,Amica Models & Co.,Paolo,011-4988555,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA,Accorti,Medium
1b9079b0-ccd7-5de6-b7ea-65c11ddde1b6,32,100,5,5875.2,9/1/2017,Shipped,3,9,2017,Vintage Cars,170,S18_1749,Handji Gifts& Co,Wendy,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Medium
1001f4b7-f41a-5fd9-836d-9196d9ea1801,48,100,17,8078.4,10/21/2017,Shipped,4,10,2017,Vintage Cars,170,S18_1749,Mini Gifts Distributors Ltd.,Valarie,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Large
08ec1e16-deee-5339-9d71-dbc120ad94d0,44,74.04,7,3257.76,11/17/2017,Shipped,4,11,2017,Vintage Cars,170,S18_1749,Motor Mint Distributors Inc.,Rosa,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,NA,Hernandez,Medium
a29f9d68-b860-59f3-bb8f-4a4226ca4f7a,45,100,1,7650,11/25/2017,Shipped,4,11,2017,Vintage Cars,170,S18_1749,Marseille Mini Autos,Laurence,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,Lebihan,Large
4eccda69-237d-5c73-b55b-8b074470020f,20,66.99,14,1339.8,1/16/2017,Shipped,1,1,2017,Classic Cars,77,S18_1889,Euro Shopping Channel,Diego,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Small
8f55a107-faea-5333-a1a9-ea8318e676f7,47,64.68,5,3039.96,2/22/2017,Shipped,1,2,2017,Classic Cars,77,S18_1889,"Vida Sport, Ltd",Michael,0897-034555,Grenzacherweg 237,,Gensve,,1203,Switzerland,EMEA,Holz,Medium
3c14dc60-ec66-53d9-adc2-a21052d7df61,46,73.92,4,3400.32,4/12/2017,Shipped,2,4,2017,Classic Cars,77,S18_1889,"Oulu Toy Supplies, Inc.",Pirkko,981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Medium
9f47bbc2-7cc8-5a8b-95a0-f92aab3f00f5,23,83.93,9,1930.39,6/1/2017,Cancelled,2,6,2017,Classic Cars,77,S18_1889,"UK Collectables, Ltd.",Elizabeth,(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Small
97d19171-d3af-50c8-94a9-1aa47ac9caa7,33,74.69,10,2464.77,7/6/2017,Shipped,3,7,2017,Classic Cars,77,S18_1889,L'ordine Souveniers,Maurizio,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Small
7afe5c55-551b-5c21-90a7-bb49ef8c3175,29,90.86,10,2634.94,8/6/2017,Shipped,3,8,2017,Classic Cars,77,S18_1889,Signal Gift Stores,Sue,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,NA,King,Small
11141cd7-0d82-5162-bdd1-a68d063c979b,44,82.39,8,3625.16,8/30/2017,Shipped,3,8,2017,Classic Cars,77,S18_1889,"Vida Sport, Ltd",Michael,0897-034555,Grenzacherweg 237,,Gensve,,1203,Switzerland,EMEA,Holz,Medium
a109d3e7-c46a-56b1-88f3-1c9a4eab2d88,20,91.63,6,1832.6,10/16/2017,Shipped,4,10,2017,Classic Cars,77,S18_1889,"Toms Spezialitten, Ltd",Henriette,0221-5554327,Mehrheimerstr. 369,,Koln,,50739,Germany,EMEA,Pfalzheim,Small
88614548-a065-5f45-9181-efd4758115c8,37,78.54,14,2905.98,11/4/2017,Shipped,4,11,2017,Classic Cars,77,S18_1889,FunGiftIdeas.com,Violeta,5085552555,1785 First Street,,New Bedford,MA,50553,USA,NA,Benitez,Small
3e876982-7fb4-5635-95d8-b9917ed30538,29,100,9,2954.81,11/15/2017,Shipped,4,11,2017,Classic Cars,77,S18_1889,Land of Toys Inc.,Kwai,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,NA,Yu,Small
448b8169-3794-5b66-8c82-ad96fd31456a,55,65.45,1,3599.75,11/24/2017,Shipped,4,11,2017,Classic Cars,77,S18_1889,"Australian Collectors, Co.",Peter,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Medium
97005ef8-7f72-5f2a-bf9e-7c0512a8e5de,41,100,9,4840.87,1/16/2017,Shipped,1,1,2017,Classic Cars,142,S18_1984,Euro Shopping Channel,Diego,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Medium
d4642424-26bc-5af2-95b7-d4fc1d4fb631,24,100,7,3892.08,2/26/2017,Shipped,1,2,2017,Classic Cars,142,S18_1984,Collectable Mini Designs Co.,Valarie,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,NA,Thompson,Medium
dcee9b76-389a-5934-b5ce-3ce0d487456c,37,100,2,5526.32,4/13/2017,Shipped,2,4,2017,Classic Cars,142,S18_1984,Osaka Souveniers Co.,Mory,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Medium
9950c7ad-44a4-572c-b2cf-138f91721bba,33,100,4,4459.62,6/1/2017,Cancelled,2,6,2017,Classic Cars,142,S18_1984,"UK Collectables, Ltd.",Elizabeth,(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Medium
1e689fcd-f239-5585-9970-db6f0c3f843d,49,100,5,6203.4,7/6/2017,Shipped,3,7,2017,Classic Cars,142,S18_1984,L'ordine Souveniers,Maurizio,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Medium
c6903c52-f3ac-5f06-991c-24bacb7ad0d7,29,100,5,3754.05,8/6/2017,Shipped,3,8,2017,Classic Cars,142,S18_1984,Signal Gift Stores,Sue,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,NA,King,Medium
dc42a615-2910-5c01-be9f-433e1eda900a,24,100,3,3516.48,8/30/2017,Shipped,3,8,2017,Classic Cars,142,S18_1984,"Vida Sport, Ltd",Michael,0897-034555,Grenzacherweg 237,,Gensve,,1203,Switzerland,EMEA,Holz,Medium
b35ebfcb-9f0b-5510-89fc-cebcb32c1c2f,24,100,1,3448.08,10/16/2017,Shipped,4,10,2017,Classic Cars,142,S18_1984,"Toms Spezialitten, Ltd",Henriette,0221-5554327,Mehrheimerstr. 369,,Koln,,50739,Germany,EMEA,Pfalzheim,Medium
2a77b311-413e-520c-b32c-2af5b7b9ef67,25,100,9,3734,11/4/2017,Shipped,4,11,2017,Classic Cars,142,S18_1984,FunGiftIdeas.com,Violeta,5085552555,1785 First Street,,New Bedford,MA,50553,USA,NA,Benitez,Medium
7fe38247-8001-54fe-bcde-9d4fa7add0b2,30,32.47,8,974.1,11/17/2017,Shipped,4,11,2017,Classic Cars,142,S18_1984,Motor Mint Distributors Inc.,Rosa,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,NA,Hernandez,Small
82645a57-47a6-5716-b8a1-ee21ec355ab1,22,100,3,3160.74,11/24/2017,Shipped,4,11,2017,Classic Cars,142,S18_1984,"Australian Collectors, Co.",Peter,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Medium
1ea3dad2-223b-5053-8a20-d8833b7f16d4,27,64.69,2,1746.63,12/9/2017,Shipped,4,12,2017,Classic Cars,142,S18_1984,Lyon Souveniers,Daniel,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,EMEA,Da Cunha,Small
201445fd-7265-58d7-bf34-cf0102d236d0,43,100,1,8448.64,2/10/2017,Shipped,1,2,2017,Classic Cars,163,S18_2238,Signal Collectibles Ltd.,Sue,4155554312,2793 Furth Circle,,Brisbane,CA,94217,USA,NA,Taylor,Large
595a5b54-bc2d-5f80-9790-71c4d3f50572,49,100,8,7300.51,3/15/2017,Shipped,1,3,2017,Classic Cars,163,S18_2238,"Blauer See Auto, Co.",Roland,+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,Germany,EMEA,Keitel,Large
afa879c4-f46a-5c5a-a765-c9475dd7c600,40,100,4,6549.2,5/5/2017,Shipped,2,5,2017,Classic Cars,163,S18_2238,Euro Shopping Channel,Diego,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Medium
f9ad4533-ad8d-5127-8cc0-892b04fc466e,30,100,3,5697.9,6/15/2017,Shipped,2,6,2017,Classic Cars,163,S18_2238,Handji Gifts& Co,Wendy,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Medium
1a2b3ab2-d7fc-56f5-a528-8870e4aaa32d,50,100,4,9169,7/20/2017,Shipped,3,7,2017,Classic Cars,163,S18_2238,Mini Gifts Distributors Ltd.,Valarie,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Large
52f89289-5569-5313-924f-c3f6bf5804bd,23,100,13,3238.63,8/20/2017,Shipped,3,8,2017,Classic Cars,163,S18_2238,Mini Gifts Distributors Ltd.,Valarie,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Medium
93474213-4fe3-56e4-8095-231a26a1d093,26,100,7,4554.94,9/8/2017,Shipped,3,9,2017,Classic Cars,163,S18_2238,Land of Toys Inc.,Kwai,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,NA,Yu,Medium
422255b0-6859-5660-9a8a-b7bcf85bb6e5,27,100,4,3934.44,10/13/2017,Shipped,4,10,2017,Classic Cars,163,S18_2238,Marta's Replicas Co.,Marta,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,NA,Hernandez,Medium
fa752883-6d4e-5805-bee4-8ff6cffe5a42,42,100,13,5776.26,10/22/2017,Shipped,4,10,2017,Classic Cars,163,S18_2238,Heintze Collectables,Palle,86 21 3555,Smagsloget 45,,Aaarhus,,8200,Denmark,EMEA,Ibsen,Medium
83a5eaaa-99a0-5504-8b08-da152a41867f,47,100,8,7207.45,11/5/2017,Shipped,4,11,2017,Classic Cars,163,S18_2238,Vitachrome Inc.,Michael,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,NA,Frick,Large
bc31bb27-cb7c-560f-a863-d7b6c501e024,49,100,6,7460.74,11/20/2017,Shipped,4,11,2017,Classic Cars,163,S18_2238,"La Corne D'abondance, Co.",Marie,(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,EMEA,Bertrand,Large
3d06fefa-cb25-5d79-a183-d94e82ff0eba,38,100,8,6719.54,12/1/2017,Shipped,4,12,2017,Classic Cars,163,S18_2238,Muscle Machine Inc,Jeff,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Medium
3bb57ad4-c7e2-5418-b359-7ef614f41957,20,100,10,2428,12/10/2017,Shipped,4,12,2017,Classic Cars,163,S18_2238,Euro Shopping Channel,Diego,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Small
f5685945-947f-53d6-bc2f-23a21653ccbf,21,62.96,6,1322.16,1/26/2017,Shipped,1,1,2017,Vintage Cars,60,S18_2248,"Corrida Auto Replicas, Ltd",Mart�n,(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Small
4a269330-d94b-5d23-9122-a1944fb9c2b1,28,50.85,9,1423.8,3/2/2017,Shipped,1,3,2017,Vintage Cars,60,S18_2248,"Saveley & Henriot, Co.",Mary,78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Small
64826783-af0d-5e3b-b233-eabe748b4a8b,33,72.65,1,2397.45,4/13/2017,Shipped,2,4,2017,Vintage Cars,60,S18_2248,Mini Caravy,Frederique,88.60.1555,"24, place Kluber",,Strasbourg,,67000,France,EMEA,Citeaux,Small
